ArrivalTime;ItemType;ExternalDueDate
1552726;1;1559040
1552731;1;1555200
1552751;1;1556160
1552753;10;1559040
1552820;10;1556160
1552876;2;1555200
1552887;2;1562880
1552940;15;1555200
1552943;2;1560960
1552976;10;1560000
1553078;2;1555200
1553136;1;1558080
1553166;2;1559040
1553391;1;1558080
1553413;10;1556160
1553451;4;1564800
1553497;19;1560960
1553524;2;1559040
1553532;10;1556160
1553534;1;1559040
1553557;1;1560000
1553559;14;1558080
1553668;1;1560960
1553689;5;1558080
1553720;1;1558080
1553871;19;1560960
1553893;7;1560000
1553901;4;1557120
1553940;1;1561920
1553970;4;1562880
1553976;19;1556160
1554179;23;1559040
1554191;2;1560960
1554195;6;1559040
1554233;19;1556160
1554419;18;1559040
1554446;2;1561920
1554522;1;1558080
1554654;9;1559040
1554684;12;1560000
1554858;10;1559040
1554947;1;1558080
1555000;19;1562880
1555007;2;1560960
1555039;1;1558080
1555045;1;1558080
1555126;12;1560000
1555135;8;1563840
1555143;19;1558080
1555163;1;1559040
1555203;1;1560960
1555223;2;1563840
1555260;5;1559040
1555272;9;1560000
1555316;1;1562880
1555368;19;1558080
1555505;23;1559040
1555599;19;1560960
1555665;1;1560960
1555702;1;1560000
1555742;1;1559040
1555757;6;1559040
1555850;9;1559040
1555910;19;1558080
1555929;6;1563840
1555930;19;1560960
1556052;1;1564800
1556098;2;1561920
1556108;7;1560000
1556154;4;1566720
1556161;5;1563840
1556209;1;1561920
1556339;5;1561920
1556367;1;1561920
1556433;6;1561920
1556498;1;1559040
1556569;19;1565760
1556712;1;1559040
1556778;10;1559040
1557066;5;1560000
1557070;2;1560960
1557131;1;1560960
1557394;10;1560000
1557497;1;1561920
1557623;4;1560000
1557817;2;1561920
1558228;10;1561920
1558304;19;1562880
1558359;23;1560960
1558366;1;1561920
1558434;6;1560960
1558490;2;1561920
1558515;10;1560960
1558521;6;1563840
1558569;2;1563840
1558624;15;1565760
1558724;6;1561920
1558820;3;1561920
1558837;2;1562880
1558840;1;1560960
1558884;19;1560960
1558937;18;1567680
1558938;2;1561920
1558945;18;1561920
1559133;2;1571520
1559159;7;1563840
1559216;18;1564800
1559355;2;1561920
1559375;6;1567680
1559375;2;1562880
1559392;4;1565760
1559395;16;1562880
1559475;2;1561920
1559621;10;1563840
1559707;6;1563840
1559864;1;1561920
1560016;1;1563840
1560080;9;1572480
1560157;19;1567680
1560231;2;1567680
1560335;10;1567680
1560466;23;1570560
1560522;1;1568640
1560777;2;1568640
1560777;2;1567680
1560809;8;1568640
1560830;2;1566720
1560872;4;1564800
1560940;6;1563840
1560966;12;1564800
1561040;2;1566720
1561202;1;1566720
1561246;2;1564800
1561320;23;1564800
1561436;24;1565760
1561484;1;1570560
1561538;1;1565760
1561547;1;1568640
1561596;1;1564800
1561743;2;1568640
1561829;19;1569600
1561948;5;1569600
1561973;1;1571520
1562176;2;1566720
1562186;10;1566720
1562373;1;1566720
1562382;8;1569600
1562661;6;1571520
1562831;1;1568640
1563272;1;1566720
1563300;10;1566720
1563334;1;1566720
1563335;4;1566720
1563423;1;1566720
1563430;2;1567680
1563453;9;1566720
1563482;2;1566720
1563511;3;1567680
1563551;6;1571520
1563581;1;1572480
1563602;1;1568640
1563705;5;1572480
1563736;19;1571520
1563747;19;1572480
1563825;1;1568640
1563871;2;1566720
1563997;23;1574400
1564253;5;1567680
1564407;19;1567680
1564420;6;1571520
1564438;1;1568640
1564506;2;1568640
1564534;2;1567680
1564559;1;1566720
1564602;2;1570560
1564630;18;1568640
1564670;19;1567680
1564710;1;1567680
1564752;1;1572480
1564888;6;1570560
1564949;1;1573440
1564976;2;1575360
1565016;3;1570560
1565069;19;1572480
1565100;1;1574400
1565127;18;1569600
1565185;1;1573440
1565197;2;1567680
1565301;1;1568640
1565324;6;1568640
1565426;4;1569600
1565474;1;1573440
1565653;11;1570560
1565661;19;1572480
1565774;1;1572480
1565787;4;1571520
1565808;18;1575360
1565855;6;1572480
1565874;23;1574400
1565923;8;1568640
1565937;19;1571520
1566036;4;1573440
1566053;19;1569600
1566078;2;1573440
1566085;1;1573440
1566109;3;1573440
1566111;18;1568640
1566164;10;1569600
1566209;1;1572480
1566213;3;1570560
1566295;1;1578240
1566317;2;1574400
1566373;1;1573440
1566415;4;1570560
1566448;6;1570560
1566456;10;1576320
1566770;6;1572480
1566783;23;1573440
1566787;23;1574400
1566841;2;1574400
1566845;23;1574400
1566849;1;1572480
1566928;1;1570560
1567006;4;1570560
1567046;18;1569600
1567066;2;1573440
1567156;19;1573440
1567202;19;1572480
1567368;1;1578240
1567382;19;1572480
1567402;10;1569600
1567406;23;1574400
1567449;10;1575360
1567470;3;1570560
1567483;2;1573440
1567500;5;1576320
1567642;1;1578240
1567646;4;1571520
1567733;1;1574400
1567735;1;1578240
1567752;1;1574400
1567896;19;1575360
1567926;1;1572480
1568015;1;1570560
1568042;6;1575360
1568054;1;1573440
1568220;1;1572480
1568267;18;1579200
1568304;11;1571520
1568307;1;1572480
1568366;18;1575360
1568384;1;1570560
1568386;1;1570560
1568402;2;1574400
1568436;1;1574400
1568444;1;1570560
1568470;2;1574400
1568540;1;1572480
1568543;1;1574400
1568577;4;1571520
1568619;1;1575360
1568691;1;1572480
1568692;2;1579200
1568805;9;1574400
1568838;1;1571520
1568937;1;1572480
1569046;11;1577280
1569133;2;1575360
1569211;2;1574400
1569225;5;1576320
1569248;19;1574400
1569262;1;1574400
1569263;19;1572480
1569265;1;1572480
1569271;1;1575360
1569301;2;1573440
1569396;4;1577280
1569402;19;1580160
1569429;9;1572480
1569454;2;1573440
1569502;9;1575360
1569634;10;1574400
1569655;1;1576320
1569703;23;1582080
1569747;18;1575360
1569824;18;1572480
1569893;1;1573440
1569937;1;1578240
1569991;2;1573440
1570039;4;1582080
1570071;1;1574400
1570109;2;1574400
1570114;1;1573440
1570114;1;1573440
1570129;8;1578240
1570134;2;1577280
1570147;23;1574400
1570190;24;1573440
1570210;19;1578240
1570213;2;1573440
1570223;15;1572480
1570331;1;1579200
1570363;1;1581120
1570419;12;1575360
1570426;1;1573440
1570478;6;1575360
1570496;4;1575360
1570500;2;1574400
1570543;24;1576320
1570559;18;1573440
1570561;10;1577280
1570587;2;1575360
1570598;4;1574400
1570610;2;1575360
1570620;2;1574400
1570637;2;1574400
1570647;1;1578240
1570664;9;1577280
1570702;3;1579200
1570737;5;1573440
1570741;10;1579200
1570753;2;1574400
1570850;2;1574400
1570854;10;1576320
1570863;2;1579200
1570901;2;1579200
1571004;10;1577280
1571006;10;1579200
1571008;6;1573440
1571076;2;1579200
1571079;1;1573440
1571103;2;1573440
1571147;9;1574400
1571167;19;1580160
1571170;19;1580160
1571222;10;1580160
1571255;9;1574400
1571258;2;1574400
1571340;2;1574400
1571395;19;1577280
1571433;10;1580160
1571437;1;1579200
1571456;6;1576320
1571469;19;1577280
1571481;5;1573440
1571516;1;1578240
1571522;1;1577280
1571593;2;1578240
1571638;18;1578240
1571666;2;1574400
1571677;21;1575360
1571698;6;1575360
1571743;2;1583040
1571802;4;1575360
1571861;4;1579200
1571899;5;1580160
1571930;19;1578240
1571945;5;1580160
1571985;1;1578240
1572126;18;1581120
1572157;1;1581120
1572179;19;1578240
1572212;1;1579200
1572243;8;1578240
1572256;1;1578240
1572366;19;1578240
1572457;2;1578240
1572507;1;1578240
1572515;22;1580160
1572524;2;1579200
1572592;6;1576320
1572594;19;1576320
1572599;18;1584000
1572614;2;1579200
1572637;23;1580160
1572642;1;1575360
1572647;1;1580160
1572746;6;1580160
1572871;2;1578240
1572876;1;1579200
1572878;1;1582080
1572883;10;1580160
1572889;1;1579200
1572952;23;1580160
1572980;1;1581120
1573017;9;1581120
1573025;1;1578240
1573064;22;1579200
1573122;24;1576320
1573161;1;1582080
1573174;1;1581120
1573277;10;1575360
1573297;19;1577280
1573385;1;1579200
1573394;1;1582080
1573397;1;1580160
1573430;2;1579200
1573467;1;1580160
1573483;2;1576320
1573486;23;1583040
1573490;1;1581120
1573508;6;1580160
1573525;1;1584960
1573531;18;1578240
1573589;10;1577280
1573602;2;1582080
1573618;18;1577280
1573713;1;1582080
1573748;1;1578240
1573840;1;1581120
1573855;23;1577280
1573857;9;1578240
1573908;4;1577280
1573927;18;1584960
1573951;10;1577280
1573962;18;1577280
1574140;9;1578240
1574158;8;1578240
1574233;2;1576320
1574271;19;1581120
1574319;2;1579200
1574354;6;1576320
1574387;12;1581120
1574477;3;1580160
1574487;18;1579200
1574492;19;1581120
1574533;6;1583040
1574538;19;1580160
1574617;2;1586880
1574670;4;1582080
1574711;19;1580160
1574718;2;1580160
1574730;4;1577280
1574734;4;1579200
1574756;1;1579200
1574763;4;1579200
1574784;2;1580160
1574785;2;1579200
1574801;2;1584960
1574813;1;1586880
1574831;1;1578240
1574883;1;1584000
1574903;23;1582080
1574904;16;1577280
1574916;23;1583040
1574955;2;1584000
1574982;12;1581120
1575022;1;1579200
1575037;12;1584000
1575157;1;1579200
1575182;2;1579200
1575195;19;1581120
1575231;1;1581120
1575233;2;1584960
1575235;10;1580160
1575238;19;1578240
1575264;1;1582080
1575272;19;1580160
1575280;1;1580160
1575285;7;1578240
1575355;1;1578240
1575384;6;1584000
1575461;2;1582080
1575472;7;1586880
1575546;2;1580160
1575568;9;1578240
1575571;20;1581120
1575598;2;1579200
1575601;2;1582080
1575604;18;1584960
1575616;2;1579200
1575617;12;1584000
1575649;4;1579200
1575670;6;1578240
1575673;2;1584960
1575680;2;1584000
1575701;2;1579200
1575716;4;1583040
1575722;23;1583040
1575755;8;1584000
1575757;2;1584960
1575772;6;1581120
1575776;12;1581120
1575821;5;1582080
1575879;1;1584000
1575929;2;1578240
1575932;2;1584960
1575946;6;1581120
1575954;1;1579200
1575955;2;1582080
1575968;10;1585920
1575997;22;1582080
1576004;2;1580160
1576008;1;1584000
1576022;4;1579200
1576032;4;1578240
1576084;6;1583040
1576126;22;1585920
1576127;19;1581120
1576148;2;1584960
1576171;6;1581120
1576211;14;1581120
1576274;2;1584000
1576301;2;1579200
1576310;21;1580160
1576316;2;1583040
1576330;1;1586880
1576368;5;1581120
1576383;6;1583040
1576386;22;1586880
1576391;10;1579200
1576415;2;1582080
1576427;11;1585920
1576436;6;1582080
1576462;14;1580160
1576463;4;1581120
1576468;2;1580160
1576470;5;1580160
1576499;18;1584960
1576503;2;1579200
1576504;5;1584960
1576515;5;1580160
1576521;4;1582080
1576537;1;1579200
1576610;1;1579200
1576611;1;1582080
1576616;8;1585920
1576628;15;1586880
1576696;1;1580160
1576707;22;1587840
1576736;10;1580160
1576750;18;1584000
1576757;2;1584960
1576763;2;1580160
1576765;2;1583040
1576770;3;1583040
1576797;10;1580160
1576830;2;1584000
1576857;1;1580160
1576873;19;1587840
1576916;2;1580160
1576921;19;1580160
1576934;1;1579200
1576944;18;1584000
1576950;1;1580160
1576976;4;1582080
1576986;2;1584000
1577009;2;1581120
1577016;9;1584960
1577027;1;1580160
1577029;2;1580160
1577033;1;1580160
1577040;15;1585920
1577051;18;1581120
1577108;18;1579200
1577128;1;1582080
1577187;1;1584960
1577219;10;1582080
1577220;20;1583040
1577225;15;1584000
1577252;1;1580160
1577307;2;1582080
1577309;18;1584000
1577324;10;1580160
1577328;3;1580160
1577389;6;1585920
1577402;23;1580160
1577406;2;1581120
1577408;2;1583040
1577408;1;1581120
1577474;4;1584000
1577478;4;1583040
1577550;1;1580160
1577590;19;1584000
1577596;2;1584000
1577598;1;1588800
1577601;1;1584960
1577605;4;1586880
1577611;6;1584000
1577646;1;1582080
1577685;1;1584960
1577730;2;1587840
1577741;10;1580160
1577766;9;1580160
1577771;5;1584960
1577780;2;1584960
1577786;1;1585920
1577815;5;1584960
1577899;2;1582080
1577910;10;1588800
1577914;5;1583040
1577967;2;1586880
1577975;1;1585920
1578000;19;1587840
1578002;10;1580160
1578046;6;1584000
1578070;1;1584960
1578085;18;1584960
1578087;2;1584960
1578112;1;1581120
1578133;19;1583040
1578143;10;1585920
1578152;7;1589760
1578161;1;1584960
1578176;18;1581120
1578205;2;1584960
1578213;9;1585920
1578248;1;1582080
1578265;23;1582080
1578265;2;1587840
1578265;1;1582080
1578285;6;1585920
1578286;2;1582080
1578308;6;1581120
1578348;10;1589760
1578355;19;1586880
1578386;2;1584960
1578403;4;1581120
1578468;2;1584960
1578483;1;1582080
1578499;23;1583040
1578516;18;1583040
1578540;4;1582080
1578559;18;1584000
1578576;2;1584960
1578600;19;1586880
1578648;4;1582080
1578652;1;1582080
1578658;17;1585920
1578682;1;1582080
1578705;19;1581120
1578724;1;1584000
1578748;2;1584960
1578811;4;1582080
1578842;2;1590720
1578890;23;1587840
1578900;8;1587840
1578910;18;1582080
1578913;1;1585920
1578950;2;1582080
1578956;2;1586880
1578977;17;1586880
1578977;1;1584960
1579001;2;1584960
1579065;2;1584960
1579086;12;1587840
1579106;4;1582080
1579113;19;1583040
1579119;6;1582080
1579125;23;1583040
1579183;1;1582080
1579184;1;1584960
1579199;1;1581120
1579205;2;1587840
1579236;14;1586880
1579293;20;1590720
1579301;24;1583040
1579304;2;1586880
1579312;1;1584960
1579339;2;1589760
1579377;3;1584000
1579389;2;1587840
1579396;1;1583040
1579410;1;1583040
1579443;4;1584000
1579490;2;1583040
1579497;1;1585920
1579529;16;1583040
1579617;1;1586880
1579641;1;1585920
1579667;15;1586880
1579684;23;1586880
1579686;18;1584960
1579702;2;1582080
1579704;2;1584960
1579773;2;1586880
1579793;19;1583040
1579796;2;1587840
1579812;2;1587840
1579824;1;1584960
1579830;1;1582080
1579834;2;1584960
1579838;12;1588800
1579853;9;1587840
1579878;19;1587840
1579890;17;1585920
1579896;1;1584960
1579908;24;1584000
1579919;1;1587840
1579926;2;1584960
1579927;2;1584960
1579956;22;1584960
1579965;1;1590720
1579970;2;1584960
1579986;9;1585920
1580009;1;1590720
1580030;18;1584960
1580034;1;1585920
1580039;8;1584000
1580042;4;1582080
1580047;10;1588800
1580053;10;1588800
1580073;19;1587840
1580135;10;1588800
1580154;1;1584000
1580159;2;1584960
1580206;2;1587840
1580225;1;1584960
1580229;8;1588800
1580266;10;1588800
1580271;20;1588800
1580272;4;1584000
1580282;2;1587840
1580348;9;1586880
1580386;2;1586880
1580398;2;1584960
1580413;10;1588800
1580416;2;1584960
1580450;3;1588800
1580505;2;1589760
1580519;7;1585920
1580526;10;1585920
1580562;2;1584960
1580600;1;1584000
1580602;1;1588800
1580607;2;1587840
1580650;6;1587840
1580674;6;1590720
1580691;2;1587840
1580693;8;1586880
1580713;1;1584000
1580717;19;1588800
1580763;9;1587840
1580841;19;1589760
1580861;9;1587840
1580866;5;1589760
1580874;23;1585920
1580875;3;1584000
1580885;10;1585920
1580896;1;1588800
1580933;1;1590720
1580966;2;1590720
1580970;13;1584960
1580971;9;1584960
1580971;2;1584960
1580977;19;1587840
1581010;2;1583040
1581014;22;1583040
1581025;1;1588800
1581028;2;1587840
1581040;1;1584960
1581044;2;1584960
1581048;18;1584960
1581063;1;1585920
1581083;2;1584960
1581107;1;1585920
1581113;18;1584960
1581129;10;1589760
1581138;19;1587840
1581145;1;1585920
1581149;9;1587840
1581155;1;1585920
1581168;1;1585920
1581192;1;1593600
1581232;2;1584960
1581234;5;1584960
1581255;18;1585920
1581264;6;1585920
1581277;1;1584000
1581296;2;1589760
1581304;1;1588800
1581309;19;1587840
1581325;2;1589760
1581350;4;1589760
1581351;19;1585920
1581392;1;1584960
1581414;2;1589760
1581423;1;1584960
1581486;1;1585920
1581526;1;1585920
1581553;14;1590720
1581554;2;1587840
1581557;2;1586880
1581569;2;1586880
1581598;4;1586880
1581608;2;1590720
1581612;10;1588800
1581652;19;1584000
1581671;2;1584960
1581690;13;1584960
1581692;6;1589760
1581714;2;1587840
1581722;1;1584960
1581770;20;1587840
1581778;1;1585920
1581801;18;1585920
1581801;2;1590720
1581828;18;1586880
1581852;5;1584960
1581857;10;1585920
1581873;2;1584960
1581911;7;1589760
1581916;2;1586880
1581951;9;1584960
1581973;9;1586880
1581978;1;1584960
1582004;19;1589760
1582092;6;1592640
1582114;1;1592640
1582147;7;1585920
1582150;18;1589760
1582152;9;1586880
1582162;9;1587840
1582186;9;1587840
1582190;2;1586880
1582225;1;1588800
1582233;2;1584960
1582233;1;1585920
1582245;1;1586880
1582246;2;1584960
1582254;6;1585920
1582258;14;1590720
1582270;2;1589760
1582310;1;1584960
1582322;19;1588800
1582329;6;1588800
1582341;12;1587840
1582341;10;1585920
1582350;1;1588800
1582398;2;1588800
1582407;18;1585920
1582429;23;1585920
1582438;10;1592640
1582448;10;1585920
1582465;19;1586880
1582487;2;1590720
1582503;10;1587840
1582527;19;1589760
1582548;19;1584960
1582561;22;1586880
1582563;1;1584960
1582616;18;1589760
1582653;5;1587840
1582659;2;1587840
1582665;19;1591680
1582668;22;1586880
1582670;9;1584960
1582678;4;1586880
1582685;4;1593600
1582687;18;1584960
1582693;1;1585920
1582713;10;1589760
1582716;19;1585920
1582745;1;1586880
1582863;18;1584960
1582892;6;1588800
1582895;2;1586880
1582896;8;1591680
1582918;2;1592640
1582924;1;1586880
1582938;18;1589760
1582944;6;1591680
1582974;10;1585920
1582980;2;1586880
1582995;13;1584960
1583003;4;1589760
1583027;2;1584960
1583039;8;1589760
1583049;2;1590720
1583053;1;1590720
1583066;20;1588800
1583069;10;1586880
1583070;1;1585920
1583075;14;1592640
1583081;1;1592640
1583095;6;1591680
1583106;2;1587840
1583130;1;1590720
1583146;22;1589760
1583150;9;1590720
1583153;2;1588800
1583167;1;1588800
1583170;1;1588800
1583172;10;1589760
1583174;9;1591680
1583212;2;1587840
1583234;1;1587840
1583239;1;1585920
1583244;1;1590720
1583245;1;1591680
1583251;2;1587840
1583252;4;1595520
1583257;4;1585920
1583267;4;1585920
1583304;10;1588800
1583313;2;1589760
1583321;9;1591680
1583327;1;1587840
1583329;23;1587840
1583340;18;1590720
1583345;6;1590720
1583352;9;1589760
1583353;9;1591680
1583366;9;1587840
1583373;19;1587840
1583380;9;1588800
1583391;2;1587840
1583398;12;1588800
1583400;1;1585920
1583402;10;1588800
1583416;10;1589760
1583464;1;1586880
1583468;13;1587840
1583471;20;1585920
1583472;6;1586880
1583494;17;1588800
1583515;15;1586880
1583524;2;1587840
1583551;23;1586880
1583566;2;1586880
1583578;23;1585920
1583592;1;1585920
1583597;23;1592640
1583613;1;1585920
1583629;5;1590720
1583636;10;1595520
1583688;19;1591680
1583691;14;1587840
1583694;2;1590720
1583720;4;1585920
1583724;2;1587840
1583741;9;1589760
1583772;1;1592640
1583773;7;1585920
1583780;2;1588800
1583791;2;1589760
1583801;14;1586880
1583805;6;1590720
1583835;1;1590720
1583855;1;1586880
1583875;2;1586880
1583893;1;1590720
1583896;9;1586880
1583927;23;1586880
1583931;4;1586880
1583931;1;1585920
1583936;4;1586880
1583942;19;1594560
1583942;4;1589760
1583944;22;1586880
1583947;8;1586880
1583968;4;1586880
1583982;2;1589760
1584003;2;1586880
1584010;19;1589760
1584018;1;1590720
1584034;2;1590720
1584045;18;1590720
1584048;14;1589760
1584064;10;1595520
1584066;19;1586880
1584076;2;1591680
1584081;2;1586880
1584109;2;1588800
1584113;9;1589760
1584124;1;1592640
1584128;3;1588800
1584130;2;1587840
1584136;10;1589760
1584152;6;1589760
1584173;1;1587840
1584175;19;1591680
1584182;19;1595520
1584195;14;1589760
1584197;12;1592640
1584223;1;1588800
1584224;8;1594560
1584230;2;1586880
1584248;1;1588800
1584268;2;1589760
1584283;2;1586880
1584284;1;1590720
1584287;2;1587840
1584357;1;1590720
1584391;19;1589760
1584396;9;1590720
1584403;6;1588800
1584410;2;1590720
1584414;18;1590720
1584421;1;1588800
1584442;20;1588800
1584459;2;1587840
1584473;12;1588800
1584476;2;1589760
1584508;1;1588800
1584528;2;1587840
1584534;23;1590720
1584540;6;1587840
1584551;10;1595520
1584567;2;1592640
1584573;2;1587840
1584580;19;1591680
1584633;14;1587840
1584652;19;1587840
1584679;2;1588800
1584689;19;1587840
1584695;6;1588800
1584741;10;1588800
1584754;9;1587840
1584758;10;1593600
1584759;1;1589760
1584783;19;1590720
1584787;1;1586880
1584806;6;1590720
1584811;1;1588800
1584821;10;1592640
1584824;2;1592640
1584832;10;1591680
1584849;14;1592640
1584853;4;1591680
1584874;18;1594560
1584894;9;1589760
1584895;3;1589760
1584904;9;1589760
1584932;1;1590720
1584933;2;1591680
1584936;2;1591680
1584945;12;1588800
1584957;1;1591680
1584964;1;1593600
1584969;2;1589760
1584973;1;1591680
1584976;6;1589760
1585001;1;1588800
1585012;23;1587840
1585020;1;1590720
1585027;1;1593600
1585040;23;1592640
1585040;10;1593600
1585047;18;1590720
1585051;22;1591680
1585076;14;1592640
1585096;10;1591680
1585107;9;1588800
1585129;2;1589760
1585130;1;1587840
1585133;19;1588800
1585135;19;1589760
1585136;9;1591680
1585201;1;1587840
1585212;13;1594560
1585252;2;1587840
1585260;19;1588800
1585271;2;1589760
1585275;19;1587840
1585288;4;1593600
1585295;23;1592640
1585310;14;1592640
1585340;1;1593600
1585355;10;1592640
1585371;2;1587840
1585385;19;1590720
1585390;15;1589760
1585427;12;1587840
1585428;1;1590720
1585437;6;1589760
1585451;1;1589760
1585460;2;1587840
1585496;23;1593600
1585500;6;1588800
1585501;2;1587840
1585514;23;1589760
1585514;1;1588800
1585548;3;1588800
1585551;1;1588800
1585581;1;1590720
1585582;19;1596480
1585598;6;1590720
1585609;1;1593600
1585621;1;1587840
1585641;22;1589760
1585643;1;1592640
1585654;2;1590720
1585655;1;1590720
1585685;2;1587840
1585690;1;1592640
1585693;19;1591680
1585697;1;1593600
1585703;1;1592640
1585717;2;1587840
1585737;5;1592640
1585754;1;1596480
1585776;19;1591680
1585776;8;1588800
1585782;2;1589760
1585784;2;1587840
1585830;1;1590720
1585837;6;1588800
1585839;2;1589760
1585843;2;1592640
1585848;10;1588800
1585849;2;1590720
1585863;6;1590720
1585864;1;1587840
1585885;10;1588800
1585885;2;1587840
1585898;10;1595520
1585933;4;1593600
1585998;23;1589760
1586010;2;1590720
1586025;18;1595520
1586025;2;1589760
1586059;1;1592640
1586063;19;1590720
1586076;1;1592640
1586077;2;1590720
1586078;18;1594560
1586078;10;1594560
1586078;6;1588800
1586084;18;1592640
1586088;14;1589760
1586092;1;1597440
1586107;17;1588800
1586113;9;1589760
1586114;2;1589760
1586122;14;1592640
1586128;1;1592640
1586130;18;1591680
1586131;1;1592640
1586152;9;1591680
1586171;23;1592640
1586188;2;1592640
1586206;1;1590720
1586208;2;1594560
1586213;5;1594560
1586231;19;1590720
1586244;2;1591680
1586262;5;1588800
1586278;9;1592640
1586278;1;1590720
1586279;19;1596480
1586283;9;1590720
1586292;9;1590720
1586294;19;1590720
1586321;10;1589760
1586336;2;1590720
1586360;1;1593600
1586376;1;1593600
1586395;1;1593600
1586397;17;1592640
1586399;9;1590720
1586407;19;1591680
1586409;4;1595520
1586437;1;1592640
1586445;2;1597440
1586449;19;1588800
1586450;6;1589760
1586465;2;1591680
1586475;2;1589760
1586486;6;1591680
1586533;1;1591680
1586574;2;1594560
1586602;2;1589760
1586610;10;1594560
1586644;9;1590720
1586659;10;1589760
1586664;9;1590720
1586709;2;1590720
1586719;19;1590720
1586733;1;1593600
1586734;18;1590720
1586734;10;1589760
1586738;2;1592640
1586740;9;1591680
1586779;1;1590720
1586792;8;1591680
1586798;1;1588800
1586807;19;1588800
1586811;2;1589760
1586820;6;1594560
1586823;22;1591680
1586826;19;1593600
1586839;10;1592640
1586842;2;1591680
1586845;4;1593600
1586852;19;1591680
1586879;10;1592640
1586888;5;1593600
1586903;2;1594560
1586925;23;1594560
1586927;1;1590720
1586930;1;1596480
1586953;18;1590720
1586968;2;1592640
1586972;19;1596480
1586975;2;1594560
1586976;2;1592640
1587007;2;1590720
1587009;2;1589760
1587019;2;1592640
1587020;10;1593600
1587025;1;1593600
1587053;1;1593600
1587086;19;1593600
1587097;1;1593600
1587117;2;1589760
1587121;19;1591680
1587143;6;1592640
1587144;2;1594560
1587144;1;1592640
1587151;5;1592640
1587189;2;1589760
1587192;9;1591680
1587195;1;1593600
1587203;9;1590720
1587204;23;1592640
1587212;1;1590720
1587213;9;1590720
1587253;2;1597440
1587253;2;1589760
1587278;19;1589760
1587281;9;1591680
1587293;1;1593600
1587297;9;1598400
1587302;19;1593600
1587332;9;1590720
1587341;19;1597440
1587343;6;1596480
1587383;1;1593600
1587390;1;1590720
1587404;5;1593600
1587411;18;1592640
1587418;2;1592640
1587430;14;1592640
1587440;9;1593600
1587460;15;1594560
1587467;9;1593600
1587472;22;1589760
1587472;10;1593600
1587475;12;1590720
1587484;23;1596480
1587492;1;1592640
1587496;1;1592640
1587499;15;1594560
1587502;1;1590720
1587512;14;1591680
1587526;2;1592640
1587527;1;1593600
1587531;6;1590720
1587534;1;1596480
1587536;1;1590720
1587543;11;1592640
1587565;2;1595520
1587600;1;1590720
1587602;6;1589760
1587604;4;1595520
1587606;1;1592640
1587666;16;1591680
1587685;1;1596480
1587703;12;1590720
1587704;2;1594560
1587708;10;1593600
1587715;5;1590720
1587716;11;1593600
1587738;2;1592640
1587744;1;1593600
1587758;16;1592640
1587759;2;1591680
1587760;19;1590720
1587788;2;1592640
1587797;1;1589760
1587799;2;1589760
1587804;19;1595520
1587806;5;1592640
1587817;1;1592640
1587862;22;1598400
1587894;2;1597440
1587916;1;1592640
1587922;6;1592640
1587940;19;1591680
1587944;9;1591680
1587945;6;1590720
1587966;6;1597440
1587975;23;1593600
1587975;2;1595520
1587978;10;1592640
1587991;2;1591680
1588000;11;1592640
1588010;1;1597440
1588027;4;1591680
1588045;10;1594560
1588053;1;1593600
1588063;1;1593600
1588082;1;1596480
1588092;19;1590720
1588095;9;1594560
1588108;10;1594560
1588117;9;1590720
1588120;1;1593600
1588173;10;1592640
1588174;1;1592640
1588176;1;1591680
1588183;9;1591680
1588183;1;1593600
1588186;19;1598400
1588198;1;1591680
1588223;2;1594560
1588224;1;1593600
1588232;1;1593600
1588240;5;1595520
1588250;10;1594560
1588275;18;1591680
1588284;2;1592640
1588285;2;1590720
1588315;19;1594560
1588316;1;1593600
1588320;5;1592640
1588327;18;1591680
1588327;2;1591680
1588337;9;1592640
1588340;12;1591680
1588350;19;1591680
1588381;18;1597440
1588404;1;1590720
1588421;11;1592640
1588426;6;1599360
1588428;6;1591680
1588440;1;1593600
1588441;1;1592640
1588458;4;1593600
1588467;2;1592640
1588486;1;1590720
1588489;1;1592640
1588501;2;1591680
1588507;19;1591680
1588515;1;1595520
1588519;1;1592640
1588523;19;1591680
1588540;9;1591680
1588556;23;1593600
1588571;1;1592640
1588573;9;1590720
1588579;10;1591680
1588584;4;1593600
1588605;1;1596480
1588608;6;1593600
1588625;11;1594560
1588636;2;1594560
1588647;19;1590720
1588658;1;1592640
1588660;10;1595520
1588688;9;1599360
1588692;2;1592640
1588694;4;1595520
1588716;2;1599360
1588717;2;1591680
1588742;5;1594560
1588743;1;1593600
1588746;1;1590720
1588757;4;1594560
1588769;23;1594560
1588772;2;1592640
1588775;2;1592640
1588780;19;1594560
1588782;10;1596480
1588787;9;1598400
1588797;2;1592640
1588805;1;1593600
1588818;6;1592640
1588819;23;1596480
1588819;2;1591680
1588865;14;1592640
1588866;6;1594560
1588885;5;1595520
1588899;10;1592640
1588902;22;1595520
1588904;1;1593600
1588910;14;1591680
1588914;2;1592640
1588915;2;1597440
1588923;1;1593600
1588925;4;1591680
1588925;1;1593600
1588929;2;1592640
1588933;9;1600320
1588937;9;1595520
1588948;10;1592640
1588969;2;1591680
1588977;1;1592640
1588978;23;1597440
1589001;10;1592640
1589003;2;1591680
1589006;1;1593600
1589024;1;1592640
1589043;2;1592640
1589070;10;1593600
1589074;19;1593600
